CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,PaperlessBilling,MonthlyUsageGB,SupportTickets,Churn
8226,Female,39,25,91.15,2228.24,Month-to-Month,Credit Card,Yes,68.8,8,Yes
8227,Female,63,11,65.87,696.19,One Year,Bank Transfer,No,19.5,8,No
8228,Male,28,1,97.23,92.63,One Year,Credit Card,Yes,46.8,4,No
8229,Female,60,48,28.26,1394.94,One Year,Bank Transfer,Yes,43.4,6,No
8230,Female,34,48,56.81,2677.55,One Year,Bank Transfer,Yes,46.8,7,No
8231,Female,53,10,53.53,561.23,One Year,Mailed Check,Yes,37.6,1,No
8232,Female,30,30,68.02,2064.72,Month-to-Month,Mailed Check,No,24.2,8,Yes
8233,Female,24,35,84.96,2873.77,One Year,Electronic Check,No,44.9,8,No
8234,Female,33,19,87.32,1631.88,Month-to-Month,Bank Transfer,No,4.6,1,Yes
8235,Female,50,53,73.62,3906.67,Month-to-Month,Bank Transfer,No,24.2,5,No
8236,Female,62,34,71.32,2478.64,Month-to-Month,Mailed Check,Yes,78.5,3,Yes
8237,Female,18,32,95.92,3097.5,Month-to-Month,Electronic Check,Yes,84.3,0,Yes
8238,Female,28,6,50.69,296.84,Two Year,Mailed Check,Yes,71.5,4,No
8239,Female,23,13,86.62,1123.36,Month-to-Month,Mailed Check,No,63.3,2,Yes
8240,Male,37,64,93.72,5828.03,Two Year,Electronic Check,Yes,81.1,0,No
8241,Female,52,7,59.32,409.0,Month-to-Month,Bank Transfer,Yes,12.8,1,No
8242,Female,61,45,78.33,3449.27,Month-to-Month,Bank Transfer,Yes,52.5,6,Yes
8243,Female,54,45,50.16,2347.16,One Year,Electronic Check,No,11.6,0,Yes
8244,Male,58,65,32.71,2187.4,Month-to-Month,Bank Transfer,No,77.8,2,No
8245,Female,43,19,66.92,1275.5,One Year,Electronic Check,Yes,52.1,0,No
8246,Male,29,47,35.72,1624.14,Month-to-Month,Electronic Check,No,81.0,0,No
8247,Female,47,46,56.61,2628.44,Two Year,Mailed Check,Yes,79.9,7,No
8248,Female,45,29,89.83,2567.18,Month-to-Month,Bank Transfer,Yes,46.6,5,No
8249,Male,44,61,26.88,1563.81,One Year,Bank Transfer,Yes,49.7,3,Yes
8250,Female,59,65,22.43,1485.53,Month-to-Month,Electronic Check,Yes,2.8,7,No
8251,Male,36,23,68.52,1537.46,One Year,Mailed Check,Yes,52.4,6,No
8252,Male,22,51,46.48,2307.46,One Year,Mailed Check,Yes,67.7,8,Yes
8253,Female,22,63,53.44,3421.87,Month-to-Month,Bank Transfer,No,23.4,0,No
8254,Female,58,22,52.46,1196.99,Month-to-Month,Credit Card,Yes,98.7,9,Yes
8255,Female,44,71,26.93,1870.35,One Year,Electronic Check,Yes,97.5,4,No
8256,Female,45,33,20.29,688.15,Two Year,Bank Transfer,No,28.3,5,No
8257,Male,43,44,91.87,4198.21,Month-to-Month,Bank Transfer,No,71.3,5,Yes
8258,Male,44,7,37.42,254.37,One Year,Credit Card,No,3.0,9,No
8259,Female,66,2,54.09,112.7,One Year,Credit Card,Yes,66.6,6,No
8260,Male,59,17,97.75,1625.71,One Year,Mailed Check,No,62.4,4,No
8261,Male,38,65,86.14,5441.09,Two Year,Mailed Check,Yes,82.2,4,No
8262,Female,18,58,28.63,1637.41,One Year,Mailed Check,Yes,30.4,0,No
8263,Male,45,30,60.68,1770.92,Two Year,Mailed Check,Yes,87.8,9,No
8264,Male,65,26,78.41,2053.45,One Year,Electronic Check,Yes,85.8,4,No
8265,Female,32,35,75.87,2648.22,Month-to-Month,Credit Card,Yes,67.0,9,Yes
8266,Male,34,63,80.87,5181.33,One Year,Bank Transfer,No,47.2,0,No
8267,Female,43,71,56.6,4108.74,Two Year,Mailed Check,Yes,61.8,9,Yes
8268,Male,37,28,34.07,914.07,Two Year,Bank Transfer,No,73.0,1,No
8269,Female,42,25,57.19,1380.23,Month-to-Month,Electronic Check,No,97.5,0,Yes
8270,Male,30,61,71.83,4508.56,Month-to-Month,Mailed Check,Yes,12.2,7,Yes
8271,Male,50,31,68.69,2037.03,One Year,Electronic Check,Yes,31.3,7,Yes
8272,Female,42,54,25.64,1406.55,One Year,Mailed Check,Yes,78.1,7,No
8273,Female,25,67,25.2,1716.01,Month-to-Month,Bank Transfer,Yes,40.9,9,Yes
8274,Female,22,51,97.22,5075.79,Month-to-Month,Electronic Check,No,67.2,9,Yes
8275,Female,23,58,32.14,1811.67,One Year,Mailed Check,Yes,13.3,0,No
8276,Male,40,34,43.56,1429.36,One Year,Bank Transfer,Yes,70.9,3,No
8277,Male,47,59,81.41,4779.15,Two Year,Bank Transfer,Yes,67.4,0,Yes
8278,Male,31,21,52.77,1057.5,Two Year,Bank Transfer,No,58.6,3,No
8279,Female,40,56,34.52,1999.2,Month-to-Month,Mailed Check,Yes,76.5,6,No
8280,Male,28,37,57.38,2175.45,Two Year,Bank Transfer,No,88.0,9,No
8281,Male,48,64,65.52,4354.59,One Year,Bank Transfer,Yes,82.9,6,No
8282,Female,23,19,56.22,1022.22,Two Year,Mailed Check,No,12.8,0,No
8283,Female,28,53,93.52,5165.17,Month-to-Month,Electronic Check,No,74.4,9,Yes
8284,Male,30,71,42.78,3115.33,Month-to-Month,Bank Transfer,No,45.0,1,No
8285,Female,29,63,72.91,4415.46,One Year,Mailed Check,No,33.4,5,Yes
8286,Male,19,62,28.98,1725.73,Two Year,Electronic Check,Yes,88.0,5,No
8287,Male,52,72,51.38,3847.33,Two Year,Bank Transfer,No,56.0,0,No
8288,Female,53,19,79.28,1501.22,One Year,Mailed Check,No,50.1,3,No
8289,Male,34,2,37.99,79.77,Month-to-Month,Credit Card,Yes,78.5,8,No
8290,Female,45,6,67.18,408.52,One Year,Mailed Check,Yes,55.3,7,Yes
8291,Female,45,29,32.27,953.41,Two Year,Bank Transfer,Yes,85.8,3,No
8292,Male,39,41,28.22,1153.3,One Year,Electronic Check,No,10.3,2,Yes
8293,Male,55,51,61.86,3134.95,One Year,Electronic Check,Yes,77.6,7,Yes
8294,Male,24,5,74.0,381.17,Month-to-Month,Electronic Check,No,16.4,8,Yes
8295,Female,32,41,29.07,1185.76,One Year,Bank Transfer,No,22.5,0,No
8296,Male,49,62,93.42,5791.1,Month-to-Month,Bank Transfer,Yes,17.9,9,Yes
8297,Female,28,30,38.06,1129.34,Two Year,Electronic Check,No,23.8,7,Yes
8298,Female,41,62,29.6,1779.46,One Year,Electronic Check,No,73.2,4,No
8299,Male,20,27,36.22,1012.06,One Year,Electronic Check,Yes,65.5,2,No
8300,Female,47,50,33.57,1631.62,Two Year,Electronic Check,No,23.0,9,Yes
8301,Male,23,52,27.25,1388.9,Month-to-Month,Mailed Check,No,27.0,4,Yes
8302,Male,19,49,83.83,4145.79,Month-to-Month,Bank Transfer,No,9.9,9,Yes
8303,Male,31,62,59.64,3633.39,One Year,Credit Card,Yes,41.4,3,No
8304,Male,58,60,51.08,3019.86,Month-to-Month,Electronic Check,Yes,37.9,0,Yes
8305,Male,35,54,96.05,4929.38,Month-to-Month,Mailed Check,No,14.6,7,Yes
8306,Male,61,5,49.68,255.88,Two Year,Credit Card,No,83.5,6,Yes
8307,Male,48,9,33.36,300.07,One Year,Credit Card,Yes,85.3,3,Yes
8308,Female,30,34,41.92,1381.98,Month-to-Month,Electronic Check,No,10.9,3,No
8309,Male,43,36,39.12,1438.2,Month-to-Month,Electronic Check,Yes,26.6,4,Yes
8310,Female,61,20,59.9,1216.69,Month-to-Month,Mailed Check,Yes,73.6,0,No
8311,Female,29,63,43.32,2695.42,One Year,Electronic Check,No,87.0,3,No
8312,Female,35,67,61.28,4137.84,Month-to-Month,Credit Card,Yes,7.2,4,No
8313,Male,26,30,73.54,2242.98,Two Year,Electronic Check,Yes,90.2,7,No
8314,Female,66,69,82.18,5422.05,One Year,Mailed Check,No,6.2,0,No
8315,Female,38,70,76.81,5332.4,Month-to-Month,Mailed Check,No,63.4,3,Yes
8316,Male,65,3,36.45,109.62,Month-to-Month,Mailed Check,No,2.2,9,No
8317,Male,66,49,29.27,1466.26,One Year,Mailed Check,No,92.8,9,No
8318,Female,57,42,63.4,2631.29,Month-to-Month,Mailed Check,Yes,35.4,6,Yes
8319,Male,60,24,35.91,833.47,One Year,Electronic Check,Yes,64.9,4,Yes
8320,Male,41,44,26.79,1130.39,Two Year,Bank Transfer,No,18.5,0,No
8321,Male,51,1,62.17,64.09,Month-to-Month,Mailed Check,Yes,32.1,6,Yes
8322,Male,25,54,46.14,2486.37,Month-to-Month,Bank Transfer,No,74.7,0,Yes
8323,Female,61,52,80.49,4072.18,Two Year,Electronic Check,Yes,97.3,1,No
8324,Male,50,36,45.14,1674.58,Month-to-Month,Mailed Check,Yes,99.2,7,No
8325,Male,40,38,98.3,3851.92,Month-to-Month,Bank Transfer,Yes,81.0,8,Yes
8326,Male,30,44,80.68,3603.62,Month-to-Month,Bank Transfer,Yes,84.7,7,Yes
8327,Female,66,47,24.62,1113.18,Two Year,Credit Card,No,96.9,7,No
8328,Female,31,29,60.71,1725.99,Two Year,Bank Transfer,Yes,4.0,5,No
8329,Male,31,51,65.01,3442.33,Month-to-Month,Credit Card,Yes,17.0,6,No
8330,Male,33,41,75.62,2983.08,One Year,Credit Card,Yes,5.3,3,Yes
8331,Female,66,64,59.82,3905.26,Month-to-Month,Bank Transfer,Yes,50.1,4,Yes
8332,Male,55,48,58.68,2747.94,One Year,Credit Card,Yes,95.8,1,No
8333,Male,56,22,49.44,1037.02,Month-to-Month,Bank Transfer,Yes,58.2,9,Yes
8334,Female,43,17,41.72,722.65,Month-to-Month,Credit Card,No,55.5,3,Yes
8335,Male,43,5,95.7,467.25,Two Year,Mailed Check,No,82.7,6,Yes
8336,Male,18,61,45.41,2837.32,Month-to-Month,Mailed Check,No,92.9,3,Yes
8337,Female,49,6,25.07,148.42,Month-to-Month,Mailed Check,No,69.9,5,Yes
8338,Female,32,53,33.38,1719.49,Two Year,Bank Transfer,Yes,89.5,7,Yes
8339,Male,38,17,88.58,1567.6,One Year,Bank Transfer,No,17.5,4,Yes
8340,Female,35,59,66.93,3891.71,One Year,Electronic Check,Yes,50.3,7,No
8341,Male,47,39,82.3,3342.74,Two Year,Bank Transfer,Yes,36.5,3,No
8342,Male,30,54,84.7,4784.78,Month-to-Month,Electronic Check,Yes,33.3,1,No
8343,Male,41,48,85.86,4082.72,Month-to-Month,Electronic Check,Yes,21.4,8,Yes
8344,Female,47,37,64.05,2421.58,Month-to-Month,Mailed Check,Yes,89.4,1,Yes
8345,Female,19,48,34.17,1623.19,Month-to-Month,Bank Transfer,Yes,45.0,6,No
8346,Male,36,68,31.86,2200.37,Month-to-Month,Bank Transfer,No,53.0,5,No
8347,Male,64,27,65.92,1828.23,One Year,Electronic Check,No,27.6,1,No
8348,Female,61,27,49.32,1350.08,Month-to-Month,Electronic Check,Yes,96.3,2,No
8349,Female,64,72,64.64,4556.14,Month-to-Month,Bank Transfer,Yes,61.1,6,Yes
8350,Female,42,63,59.88,3700.07,Month-to-Month,Electronic Check,Yes,0.1,5,Yes
8351,Male,67,52,68.18,3673.6,Month-to-Month,Bank Transfer,Yes,26.8,5,No
8352,Female,31,47,22.57,1067.58,One Year,Bank Transfer,No,99.9,6,No
8353,Female,23,21,22.63,494.31,Month-to-Month,Credit Card,No,97.5,4,No
8354,Male,29,57,77.73,4394.65,Month-to-Month,Electronic Check,Yes,54.5,0,Yes
8355,Male,37,42,35.45,1453.65,Two Year,Mailed Check,Yes,56.4,4,No
8356,Male,40,48,72.18,3502.13,One Year,Bank Transfer,No,90.2,8,Yes
8357,Female,47,27,63.73,1787.82,One Year,Electronic Check,Yes,70.9,1,No
8358,Male,47,72,98.54,7095.84,One Year,Electronic Check,Yes,93.2,9,No
8359,Male,55,33,86.83,2801.73,One Year,Electronic Check,Yes,47.9,2,Yes
8360,Male,47,35,53.05,1805.04,Month-to-Month,Bank Transfer,Yes,97.6,1,Yes
8361,Male,58,16,69.31,1103.33,Month-to-Month,Bank Transfer,No,54.0,4,No
8362,Female,47,36,29.38,1095.16,One Year,Bank Transfer,No,64.5,4,Yes
8363,Male,53,66,50.91,3288.04,Month-to-Month,Electronic Check,Yes,8.3,4,Yes
8364,Female,66,56,78.71,4431.44,Month-to-Month,Mailed Check,Yes,61.2,5,Yes
8365,Female,51,17,69.81,1147.97,Month-to-Month,Credit Card,No,76.8,2,Yes
8366,Female,33,20,58.76,1203.76,Month-to-Month,Mailed Check,Yes,43.9,7,Yes
8367,Male,41,8,34.12,271.85,Two Year,Bank Transfer,Yes,50.2,2,Yes
8368,Female,31,18,84.25,1476.86,Month-to-Month,Bank Transfer,No,39.3,1,No
8369,Male,43,18,41.85,772.51,Month-to-Month,Bank Transfer,No,96.9,8,Yes
8370,Male,25,18,85.64,1576.67,One Year,Mailed Check,No,47.7,5,Yes
8371,Male,31,2,68.93,131.43,One Year,Mailed Check,No,12.6,6,Yes
8372,Female,48,72,49.82,3566.12,One Year,Bank Transfer,Yes,2.9,0,No
8373,Male,19,51,23.25,1196.78,Month-to-Month,Credit Card,No,77.2,2,No
8374,Male,65,10,38.59,376.48,Month-to-Month,Credit Card,Yes,54.8,6,Yes
8375,Male,21,14,91.13,1219.21,One Year,Electronic Check,Yes,0.3,7,Yes
8376,Female,18,26,85.44,2173.45,Month-to-Month,Mailed Check,Yes,38.3,1,Yes
8377,Female,37,47,65.99,3215.4,Month-to-Month,Credit Card,Yes,91.4,4,No
8378,Female,31,30,57.31,1691.68,Two Year,Bank Transfer,Yes,94.8,4,Yes
8379,Male,57,56,71.77,4134.34,Month-to-Month,Mailed Check,Yes,5.4,8,No
8380,Female,42,42,57.3,2455.27,Month-to-Month,Electronic Check,Yes,12.3,2,Yes
8381,Male,42,4,71.54,299.28,Month-to-Month,Electronic Check,Yes,0.5,4,Yes
8382,Male,20,11,44.59,508.74,Month-to-Month,Mailed Check,Yes,86.9,7,Yes
8383,Female,22,24,87.08,2182.21,Month-to-Month,Bank Transfer,Yes,7.1,2,No
8384,Male,55,67,76.15,4858.83,Month-to-Month,Credit Card,Yes,10.8,5,No
8385,Female,43,37,46.4,1682.0,Month-to-Month,Mailed Check,Yes,22.8,8,No
8386,Male,57,2,86.45,179.34,Month-to-Month,Bank Transfer,Yes,91.7,9,No
8387,Female,55,12,58.99,698.87,Month-to-Month,Mailed Check,Yes,68.8,3,Yes
8388,Male,55,21,33.97,681.46,One Year,Electronic Check,Yes,61.7,6,Yes
8389,Male,21,69,26.22,1886.72,One Year,Mailed Check,Yes,78.5,7,Yes
8390,Male,24,71,75.97,5367.98,Month-to-Month,Bank Transfer,Yes,69.3,5,Yes
8391,Male,47,64,89.21,5453.55,Two Year,Bank Transfer,No,74.6,0,Yes
8392,Male,47,68,84.6,5628.43,One Year,Electronic Check,Yes,7.4,5,Yes
8393,Female,36,43,72.45,3226.19,One Year,Bank Transfer,No,59.0,3,No
8394,Male,56,54,31.31,1739.71,Month-to-Month,Bank Transfer,No,75.3,2,No
8395,Female,52,62,27.52,1791.08,Two Year,Electronic Check,Yes,56.6,2,No
8396,Female,57,12,47.6,567.77,Two Year,Bank Transfer,Yes,1.2,2,No
8397,Female,50,1,88.39,86.64,Month-to-Month,Bank Transfer,No,21.1,0,Yes
8398,Male,50,72,96.94,6723.63,One Year,Mailed Check,Yes,96.3,9,Yes
8399,Male,31,33,39.31,1271.03,One Year,Mailed Check,No,70.5,9,No
8400,Male,55,64,80.97,5026.43,Month-to-Month,Mailed Check,No,68.9,0,No
8401,Female,27,68,65.91,4557.19,Month-to-Month,Mailed Check,Yes,66.0,1,No
8402,Male,45,14,22.54,323.96,Month-to-Month,Credit Card,Yes,12.8,4,Yes
8403,Male,31,14,63.43,914.98,Month-to-Month,Mailed Check,Yes,0.4,6,No
8404,Female,53,9,84.48,779.49,Month-to-Month,Mailed Check,Yes,44.1,4,Yes
8405,Female,55,26,42.09,1093.28,One Year,Mailed Check,Yes,44.4,2,Yes
8406,Female,33,49,91.79,4449.34,One Year,Electronic Check,Yes,81.2,4,Yes
8407,Female,38,17,38.9,634.86,Two Year,Mailed Check,Yes,18.2,5,Yes
8408,Female,45,68,26.12,1790.13,One Year,Credit Card,No,27.5,3,No
8409,Female,50,60,32.8,1958.72,Month-to-Month,Credit Card,No,7.8,3,Yes
8410,Male,23,3,86.96,254.18,Month-to-Month,Credit Card,Yes,40.0,0,Yes
8411,Female,58,25,53.38,1374.88,Two Year,Bank Transfer,Yes,25.6,6,Yes
8412,Male,32,21,83.76,1796.09,Month-to-Month,Electronic Check,Yes,26.3,7,Yes
8413,Male,61,12,62.5,755.11,One Year,Mailed Check,No,25.4,3,Yes
8414,Male,20,54,58.44,3061.25,Month-to-Month,Mailed Check,Yes,23.2,5,No
8415,Female,60,1,84.55,85.14,Month-to-Month,Bank Transfer,Yes,32.0,5,Yes
8416,Male,64,1,53.88,52.29,Month-to-Month,Electronic Check,No,53.7,0,Yes
8417,Female,52,45,84.16,3875.17,Month-to-Month,Bank Transfer,Yes,43.8,9,No
8418,Female,31,46,28.05,1248.03,One Year,Credit Card,Yes,6.3,3,No
8419,Male,19,48,70.9,3484.72,One Year,Bank Transfer,No,42.6,5,No
8420,Female,46,7,76.21,535.64,Month-to-Month,Electronic Check,Yes,84.6,8,Yes
8421,Male,21,10,91.93,963.12,Two Year,Bank Transfer,No,10.1,3,No
8422,Male,43,15,37.95,567.37,Month-to-Month,Electronic Check,No,94.4,8,Yes
8423,Female,29,40,68.34,2662.45,Month-to-Month,Bank Transfer,Yes,30.9,3,Yes
8424,Male,19,11,54.66,621.68,Two Year,Electronic Check,No,1.5,6,Yes
8425,Male,34,56,50.62,2857.51,Month-to-Month,Mailed Check,Yes,25.3,6,Yes
8426,Male,52,46,28.54,1317.67,Two Year,Credit Card,No,7.0,7,No
8427,Female,27,45,30.74,1328.69,Two Year,Electronic Check,Yes,56.6,6,Yes
8428,Male,65,13,86.96,1117.0,Month-to-Month,Bank Transfer,No,31.6,5,Yes
8429,Female,39,27,79.98,2052.49,Month-to-Month,Bank Transfer,No,80.7,2,Yes
8430,Female,58,50,50.59,2457.54,Month-to-Month,Credit Card,No,73.3,9,Yes
8431,Male,60,61,86.28,5276.31,Month-to-Month,Mailed Check,No,46.9,6,Yes
8432,Male,38,13,26.46,343.06,One Year,Mailed Check,Yes,56.1,5,No
8433,Female,32,12,69.98,845.42,Month-to-Month,Mailed Check,Yes,60.9,9,Yes
8434,Female,52,29,89.45,2689.54,Month-to-Month,Electronic Check,Yes,27.1,7,Yes
8435,Male,65,20,87.11,1700.41,One Year,Credit Card,Yes,13.9,3,No
8436,Male,38,31,49.82,1571.76,One Year,Electronic Check,No,37.7,6,No
8437,Female,38,8,79.62,640.21,One Year,Electronic Check,No,9.5,6,Yes
8438,Female,38,24,54.2,1342.5,One Year,Electronic Check,Yes,31.5,2,Yes
8439,Female,61,39,87.21,3322.06,One Year,Electronic Check,Yes,55.3,7,Yes
8440,Female,49,33,62.46,2162.24,Two Year,Bank Transfer,No,54.0,9,No
8441,Female,22,42,81.19,3465.87,Month-to-Month,Bank Transfer,Yes,12.1,1,No
8442,Male,56,15,26.29,376.23,One Year,Bank Transfer,No,0.8,2,No
8443,Female,26,68,67.2,4343.24,Month-to-Month,Electronic Check,Yes,8.9,0,No
8444,Female,35,65,64.02,4314.37,Two Year,Mailed Check,Yes,3.6,1,No
8445,Male,38,32,68.8,2149.12,Month-to-Month,Bank Transfer,No,40.0,0,Yes
8446,Male,25,11,75.65,810.27,Two Year,Credit Card,Yes,39.0,5,No
8447,Female,61,37,93.45,3474.87,One Year,Bank Transfer,Yes,24.2,4,No
8448,Female,51,19,82.85,1522.11,One Year,Electronic Check,No,21.5,5,No
8449,Male,27,51,37.57,1875.58,Month-to-Month,Electronic Check,Yes,39.6,2,No
8450,Female,58,34,86.07,2931.09,Month-to-Month,Electronic Check,Yes,8.7,6,Yes
8451,Female,41,71,29.77,2215.52,One Year,Bank Transfer,No,21.4,3,No
8452,Male,57,60,69.78,4041.6,Month-to-Month,Mailed Check,No,40.6,0,Yes
8453,Female,41,53,90.62,4582.86,Two Year,Electronic Check,Yes,9.5,2,No
8454,Male,49,12,28.09,344.09,One Year,Credit Card,Yes,84.1,4,No
8455,Male,50,62,87.98,5518.15,Two Year,Electronic Check,No,67.6,6,Yes
8456,Male,55,66,83.89,5433.37,Month-to-Month,Mailed Check,Yes,38.3,8,Yes
8457,Male,61,48,60.3,2830.55,Month-to-Month,Mailed Check,Yes,15.0,4,No
8458,Female,66,40,44.71,1854.19,One Year,Mailed Check,Yes,19.4,0,Yes
8459,Male,51,24,52.44,1236.07,Month-to-Month,Electronic Check,Yes,12.0,4,Yes
8460,Female,28,50,97.49,4919.83,Two Year,Credit Card,Yes,16.0,0,No
8461,Female,48,68,36.14,2439.18,One Year,Credit Card,No,42.3,6,No
8462,Female,35,43,66.37,2861.74,Month-to-Month,Electronic Check,Yes,24.6,8,Yes
8463,Female,40,17,26.66,470.81,One Year,Bank Transfer,Yes,88.5,5,Yes
8464,Female,39,55,37.43,2047.88,One Year,Bank Transfer,Yes,96.1,3,No
8465,Male,60,34,81.07,2846.08,One Year,Credit Card,No,69.1,5,No
8466,Male,35,70,44.21,3126.33,One Year,Bank Transfer,Yes,80.9,0,No
8467,Male,57,60,98.86,5850.65,Month-to-Month,Bank Transfer,Yes,25.5,3,No
8468,Male,64,51,60.07,2918.01,Month-to-Month,Credit Card,Yes,66.5,5,No
8469,Female,58,35,61.32,2182.14,One Year,Bank Transfer,Yes,5.8,1,No
8470,Male,64,34,22.91,794.25,Month-to-Month,Bank Transfer,Yes,96.0,2,Yes
8471,Female,56,16,96.52,1620.45,One Year,Electronic Check,Yes,67.0,3,No
8472,Female,37,18,33.94,623.81,One Year,Bank Transfer,Yes,31.7,5,No
8473,Male,30,38,63.07,2473.29,Two Year,Credit Card,No,77.3,2,No
8474,Male,62,43,51.65,2147.06,Two Year,Electronic Check,No,1.6,0,Yes
8475,Male,18,32,53.25,1748.8,One Year,Credit Card,No,37.6,5,Yes
8476,Male,21,7,71.46,492.82,Month-to-Month,Electronic Check,Yes,89.6,7,Yes
8477,Female,41,46,72.97,3517.74,Month-to-Month,Credit Card,No,26.3,7,Yes
8478,Female,53,61,32.34,1963.22,Month-to-Month,Mailed Check,Yes,66.8,3,No
8479,Male,53,18,59.97,1075.66,Month-to-Month,Electronic Check,Yes,36.0,5,No
8480,Female,62,71,83.24,5908.58,One Year,Electronic Check,Yes,39.2,0,No
8481,Female,19,40,55.46,2175.76,Two Year,Electronic Check,No,74.6,5,Yes
8482,Female,45,50,33.26,1642.98,Month-to-Month,Credit Card,Yes,91.0,0,No
8483,Male,43,5,45.06,222.87,Month-to-Month,Mailed Check,Yes,16.7,3,Yes
8484,Female,40,54,36.99,2000.05,One Year,Electronic Check,No,27.7,8,Yes
8485,Male,32,58,30.07,1681.5,Two Year,Mailed Check,Yes,48.8,5,No
8486,Male,53,22,50.21,1115.39,Month-to-Month,Bank Transfer,Yes,61.4,3,Yes
8487,Female,44,38,63.27,2413.64,Month-to-Month,Electronic Check,Yes,46.8,9,Yes
8488,Female,23,49,25.82,1326.19,Two Year,Bank Transfer,Yes,80.6,3,No
8489,Male,52,1,68.31,70.87,Month-to-Month,Electronic Check,No,76.8,3,No
8490,Female,56,36,99.44,3566.42,One Year,Mailed Check,Yes,40.5,9,No
8491,Female,55,28,97.13,2773.51,One Year,Bank Transfer,Yes,4.1,6,No
8492,Male,52,35,86.33,3068.57,Month-to-Month,Credit Card,Yes,19.4,8,Yes
8493,Male,53,60,41.31,2412.88,Month-to-Month,Electronic Check,Yes,48.7,5,Yes
8494,Male,27,62,21.79,1328.41,Two Year,Electronic Check,Yes,92.8,6,Yes
8495,Male,47,46,86.68,3801.24,Month-to-Month,Mailed Check,Yes,56.8,3,Yes
8496,Female,58,61,24.46,1431.74,Month-to-Month,Credit Card,No,53.0,4,No
8497,Female,55,65,36.45,2324.15,One Year,Electronic Check,Yes,72.4,8,No
8498,Male,46,26,63.56,1698.52,Month-to-Month,Bank Transfer,No,15.2,7,Yes
8499,Male,60,35,34.27,1225.32,One Year,Credit Card,No,14.7,9,No
8500,Male,56,57,86.7,5171.32,Two Year,Credit Card,Yes,34.5,1,No
8501,Female,67,63,82.17,5107.62,Two Year,Mailed Check,Yes,99.5,7,No
8502,Male,21,4,80.46,316.78,Month-to-Month,Bank Transfer,Yes,87.6,2,Yes
8503,Female,22,42,85.29,3439.95,Month-to-Month,Bank Transfer,Yes,68.0,1,Yes
8504,Male,21,45,37.58,1739.74,Month-to-Month,Electronic Check,No,39.1,1,No
8505,Male,53,39,78.31,2951.91,Two Year,Electronic Check,Yes,55.5,3,No
8506,Male,62,65,48.42,3289.99,Month-to-Month,Credit Card,No,30.4,0,No
8507,Female,33,22,73.35,1583.97,Month-to-Month,Credit Card,No,67.4,4,Yes
8508,Female,42,11,29.76,332.18,Two Year,Mailed Check,No,41.9,6,No
8509,Female,31,37,76.45,2814.63,One Year,Credit Card,Yes,12.0,1,No
8510,Male,28,51,97.77,4848.73,Month-to-Month,Mailed Check,Yes,21.5,4,Yes
8511,Female,46,58,23.49,1356.43,Month-to-Month,Mailed Check,Yes,60.9,3,No
8512,Female,51,7,27.51,189.22,One Year,Bank Transfer,No,69.5,5,No
8513,Male,39,8,29.89,242.12,One Year,Bank Transfer,Yes,9.6,0,Yes
8514,Male,31,51,54.45,2791.16,One Year,Credit Card,No,80.8,0,Yes
8515,Female,41,23,43.26,953.46,Month-to-Month,Credit Card,Yes,82.4,1,Yes
8516,Female,56,9,84.55,728.39,Month-to-Month,Bank Transfer,Yes,72.3,3,Yes
8517,Female,43,46,57.9,2787.31,One Year,Credit Card,Yes,68.4,0,No
8518,Female,60,38,58.76,2188.56,Two Year,Bank Transfer,Yes,23.2,4,Yes
8519,Male,53,13,77.36,964.5,Month-to-Month,Electronic Check,Yes,92.0,5,Yes
8520,Male,56,7,48.96,331.82,Month-to-Month,Credit Card,Yes,26.9,9,Yes
8521,Male,33,11,48.26,512.52,One Year,Mailed Check,Yes,18.3,3,No
8522,Female,55,50,80.55,3910.66,One Year,Electronic Check,No,63.9,6,Yes
8523,Female,49,67,82.4,5270.64,Month-to-Month,Electronic Check,Yes,36.4,4,Yes
8524,Male,23,41,21.15,840.94,One Year,Credit Card,No,93.3,8,No
8525,Male,51,29,31.5,953.82,Two Year,Bank Transfer,No,46.0,8,No
8526,Female,25,37,37.05,1380.73,One Year,Mailed Check,Yes,16.4,3,No
8527,Female,47,56,48.13,2648.18,Month-to-Month,Bank Transfer,Yes,95.8,9,Yes
8528,Male,44,16,43.32,713.19,Two Year,Credit Card,Yes,51.5,5,Yes
8529,Male,24,44,73.48,3361.1,Month-to-Month,Bank Transfer,Yes,51.9,1,Yes
8530,Male,44,50,86.25,4127.38,Month-to-Month,Credit Card,No,38.6,1,Yes
8531,Female,42,71,35.37,2472.17,One Year,Credit Card,No,83.6,2,Yes
8532,Female,63,6,65.04,402.67,One Year,Mailed Check,Yes,28.8,9,Yes
8533,Female,58,18,49.43,899.27,Two Year,Credit Card,No,1.4,1,No
8534,Female,32,19,60.46,1169.68,Month-to-Month,Mailed Check,No,49.7,8,Yes
8535,Female,42,51,69.66,3573.82,Month-to-Month,Electronic Check,Yes,92.6,3,Yes
8536,Female,39,66,91.49,5786.06,Two Year,Bank Transfer,Yes,27.3,4,No
8537,Male,35,3,35.38,109.86,Month-to-Month,Credit Card,Yes,26.6,1,Yes
8538,Male,29,54,26.96,1417.75,Month-to-Month,Bank Transfer,Yes,73.8,7,No
8539,Female,40,49,70.18,3302.37,One Year,Bank Transfer,Yes,77.6,7,Yes
